Type_of_utility,given_flat_id,date,starting_reading,closing_reading
Water,Aurum1110,16-12-2025,23632.0,23651.0
Water,Aurum1201,16-12-2025,90479.0,90494.0
Water,Aurum1202,16-12-2025,52426.0,52440.0
Water,Aurum1203,16-12-2025,4901.0,4901.0
Water,Aurum1204,16-12-2025,41940.0,41940.0
Water,Aurum1205,16-12-2025,92582.0,92622.0
Water,Aurum1206,16-12-2025,100610.0,100610.0
Water,Aurum1207,16-12-2025,90868.0,90910.0
Water,Aurum1208,16-12-2025,739668.0,740526.0
Water,Aurum1209,16-12-2025,69127.0,69133.0
Water,Aurum1210,16-12-2025,81995.0,82026.0
Water,Aurum1301,16-12-2025,7.0,7.0
Water,Aurum1302,16-12-2025,64064.0,64082.0
Water,Aurum1303,16-12-2025,60148.0,60191.0
Water,Aurum1304,16-12-2025,94673.0,94708.0
Water,Aurum1305,16-12-2025,90141.0,90141.0
Water,Aurum1306,16-12-2025,74722.0,74749.0
Water,Aurum1307,16-12-2025,73079.0,73107.0
Water,Aurum1308,16-12-2025,57741.0,57764.0
Water,Aurum1309,16-12-2025,504875.0,505218.0
Water,Aurum1310,16-12-2025,129198.0,129228.0
Water,Aurum1401,16-12-2025,82669.0,82669.0
Water,Aurum1402,16-12-2025,87645.0,87685.0
Water,Aurum1403,16-12-2025,74978.0,74978.0
Water,Aurum1404,16-12-2025,44681.0,44694.0
Water,Aurum1405,16-12-2025,575385.0,575423.0
Water,Aurum1406,16-12-2025,127205.0,127205.0
Water,Aurum1407,16-12-2025,60251.0,60278.0
Water,Aurum1408,16-12-2025,71213.0,71224.0
Water,Aurum1409,16-12-2025,74081.0,74081.0
Water,Aurum1410,16-12-2025,71674.0,71681.0
Water,Aurum1501,16-12-2025,73118.0,73139.0
Water,Aurum1502,16-12-2025,74293.0,74294.0
Water,Aurum1503,16-12-2025,102481.0,102524.0
Water,Aurum1504,16-12-2025,83188.0,83224.0
Water,Aurum1505,16-12-2025,286001.0,286001.0
Water,Aurum1506,16-12-2025,52334.0,52355.0
Water,Aurum1507,16-12-2025,0.0,0.0
Water,Aurum1508,16-12-2025,91551.0,91585.0
Water,Aurum1509,16-12-2025,98653.0,98681.0
Water,Aurum1510,16-12-2025,109077.0,109077.0
Water,Aurum1601,16-12-2025,117382.0,117403.0
Water,Aurum1602,16-12-2025,54776.0,54806.0
Water,Aurum1603,16-12-2025,46861.0,46889.0
Water,Aurum1604,16-12-2025,38406.0,38431.0
Water,Aurum1605,16-12-2025,52423.0,52456.0
Water,Aurum1606,16-12-2025,133500.0,133500.0
Water,Aurum1607,16-12-2025,312600.0,313254.0
Water,Aurum1608,16-12-2025,88230.0,88259.0
Water,Aurum1609,16-12-2025,629327.0,629940.0
Water,Aurum1610,16-12-2025,68095.0,68131.0
Water,Aurum1701,16-12-2025,0.0,0.0
Water,Aurum1702,16-12-2025,93433.0,93474.0
Water,Aurum1703,16-12-2025,103479.0,103479.0
Water,Aurum1704,16-12-2025,67738.0,67750.0
Water,Aurum1705,16-12-2025,155016.0,155050.0
Water,Aurum1706,16-12-2025,11112.0,11155.0
Water,Aurum1707,16-12-2025,124496.0,124555.0
Water,Aurum1708,16-12-2025,149100.0,149127.0
Water,Aurum1709,16-12-2025,75577.0,75612.0
Water,Aurum1710,16-12-2025,60718.0,60741.0
Water,Aurum1801,16-12-2025,899233.0,899519.0
Water,Aurum1802,16-12-2025,47054.0,47054.0
Water,Aurum1803,16-12-2025,41995.0,41995.0
Water,Aurum1804,16-12-2025,60254.0,60254.0
Water,Aurum1805,16-12-2025,26025.0,26048.0
Water,Aurum1806,16-12-2025,136309.0,136385.0
Water,Aurum1807,16-12-2025,66164.0,66164.0
Water,Aurum1808,16-12-2025,156169.0,156223.0
Water,Aurum1809,16-12-2025,235294.0,235367.0
Water,Aurum1810,16-12-2025,271036.0,271119.0
Water,Aurum1901,16-12-2025,59984.0,59999.0
Water,Aurum1902,16-12-2025,62154.0,62160.0
Water,Aurum1903,16-12-2025,73810.0,73833.0
Water,Aurum1904,16-12-2025,153672.0,153696.0
Water,Aurum1905,16-12-2025,138934.0,138940.0
Water,Aurum1906,16-12-2025,591488.0,592502.0
Water,Aurum1907,16-12-2025,93308.0,93343.0
Water,Aurum1908,16-12-2025,76081.0,76081.0
Water,Aurum1909,16-12-2025,50123.0,50138.0
Water,Aurum1910,16-12-2025,139503.0,139550.0
Water,AurumG001,17-12-2025,58445.0,58465.0
Water,AurumG002,17-12-2025,483197.0,483578.0
Water,AurumG003,17-12-2025,39365.0,39397.0
Water,AurumG004,17-12-2025,39999.0,39999.0
Water,AurumG005,17-12-2025,120180.0,120233.0
Water,AurumG006,17-12-2025,31.0,31.0
Water,AurumG007,17-12-2025,74421.0,74421.0
Water,AurumG008,17-12-2025,0.0,0.0
Water,AurumG009,17-12-2025,79214.0,79214.0
Water,AurumG010,17-12-2025,38474.0,38497.0
Water,Aurum101,17-12-2025,83542.0,83561.0
Water,Aurum102,17-12-2025,67885.0,67894.0
Water,Aurum103,17-12-2025,37373.0,37373.0
Water,Aurum104,17-12-2025,49646.0,49646.0
Water,Aurum105,17-12-2025,111457.0,111886.0
Water,Aurum106,17-12-2025,185957.0,185999.0
Water,Aurum107,17-12-2025,74746.0,74773.0
Water,Aurum108,17-12-2025,0.0,0.0
Water,Aurum109,17-12-2025,40818.0,40831.0
Water,Aurum110,17-12-2025,95908.0,95931.0
Water,Aurum201,17-12-2025,76615.0,76642.0
Water,Aurum202,17-12-2025,515437.0,515646.0
Water,Aurum203,17-12-2025,112637.0,112666.0
Water,Aurum204,17-12-2025,149032.0,149054.0
Water,Aurum205,17-12-2025,523236.0,523564.0
Water,Aurum206,17-12-2025,112815.0,112844.0
Water,Aurum207,17-12-2025,124332.0,124362.0
Water,Aurum208,17-12-2025,70650.0,70691.0
Water,Aurum209,17-12-2025,61544.0,61563.0
Water,Aurum210,17-12-2025,142798.0,142830.0
Water,Aurum301,17-12-2025,80905.0,80940.0
Water,Aurum302,17-12-2025,87577.0,87583.0
Water,Aurum303,17-12-2025,88826.0,88855.0
Water,Aurum304,17-12-2025,737673.0,738123.0
Water,Aurum305,17-12-2025,87622.0,87640.0
Water,Aurum306,17-12-2025,90439.0,90492.0
Water,Aurum307,17-12-2025,82559.0,82573.0
Water,Aurum308,17-12-2025,38916.0,38917.0
Water,Aurum309,17-12-2025,71075.0,71116.0
Water,Aurum310,17-12-2025,98820.0,98820.0
Water,Aurum401,17-12-2025,131460.0,131511.0
Water,Aurum402,17-12-2025,79812.0,79830.0
Water,Aurum403,17-12-2025,77448.0,77466.0
Water,Aurum404,17-12-2025,102225.0,102254.0
Water,Aurum405,17-12-2025,109828.0,109845.0
Water,Aurum406,17-12-2025,386324.0,387035.0
Water,Aurum407,17-12-2025,117324.0,117332.0
Water,Aurum408,17-12-2025,93549.0,93573.0
Water,Aurum409,17-12-2025,64693.0,64702.0
Water,Aurum410,17-12-2025,126049.0,126049.0
Water,Aurum501,17-12-2025,87530.0,87556.0
Water,Aurum502,17-12-2025,975157.0,975462.0
Water,Aurum503,17-12-2025,15674.0,15674.0
Water,Aurum504,17-12-2025,71259.0,71285.0
Water,Aurum505,17-12-2025,111461.0,111483.0
Water,Aurum506,17-12-2025,45336.0,45352.0
Water,Aurum507,17-12-2025,99531.0,99550.0
Water,Aurum508,17-12-2025,63317.0,63357.0
Water,Aurum509,17-12-2025,81045.0,81086.0
Water,Aurum510,17-12-2025,25245.0,25287.0
Water,Aurum601,17-12-2025,101856.0,101893.0
Water,Aurum602,17-12-2025,114086.0,114125.0
Water,Aurum603,17-12-2025,64812.0,64824.0
Water,Aurum604,17-12-2025,63661.0,63665.0
Water,Aurum605,17-12-2025,133027.0,133068.0
Water,Aurum606,17-12-2025,84911.0,84945.0
Water,Aurum607,17-12-2025,114470.0,114488.0
Water,Aurum608,17-12-2025,65867.0,65870.0
Water,Aurum609,17-12-2025,167636.0,167683.0
Water,Aurum610,17-12-2025,103882.0,103888.0
Water,Aurum701,17-12-2025,47242.0,47274.0
Water,Aurum702,17-12-2025,99511.0,99530.0
Water,Aurum703,17-12-2025,89819.0,89837.0
Water,Aurum704,17-12-2025,7051.0,7051.0
Water,Aurum705,17-12-2025,856033.0,856033.0
Water,Aurum706,17-12-2025,77574.0,77594.0
Water,Aurum707,17-12-2025,69005.0,69005.0
Water,Aurum708,17-12-2025,49185.0,49196.0
Water,Aurum709,17-12-2025,108621.0,108621.0
Water,Aurum710,17-12-2025,133664.0,133701.0
Water,Aurum801,17-12-2025,102263.0,102294.0
Water,Aurum802,17-12-2025,54063.0,54063.0
Water,Aurum803,17-12-2025,16.0,16.0
Water,Aurum804,17-12-2025,40442.0,40442.0
Water,Aurum805,17-12-2025,58648.0,58668.0
Water,Aurum806,17-12-2025,758009.0,758398.0
Water,Aurum807,17-12-2025,61356.0,61370.0
Water,Aurum808,17-12-2025,91730.0,91766.0
Water,Aurum809,17-12-2025,63439.0,63439.0
Water,Aurum810,17-12-2025,46542.0,46565.0
Water,Aurum901,17-12-2025,114492.0,114517.0
Water,Aurum902,17-12-2025,75161.0,75174.0
Water,Aurum903,17-12-2025,92751.0,92753.0
Water,Aurum904,17-12-2025,116770.0,116770.0
Water,Aurum905,17-12-2025,57073.0,57087.0
Water,Aurum906,17-12-2025,85041.0,85062.0
Water,Aurum907,17-12-2025,68761.0,68762.0
Water,Aurum908,17-12-2025,103400.0,103450.0
Water,Aurum909,17-12-2025,94288.0,94307.0
Water,Aurum910,17-12-2025,76733.0,76758.0
Water,Aurum1001,17-12-2025,643739.0,643739.0
Water,Aurum1002,17-12-2025,63243.0,63243.0
Water,Aurum1003,17-12-2025,44120.0,44165.0
Water,Aurum1004,17-12-2025,83600.0,83605.0
Water,Aurum1005,17-12-2025,307653.0,308525.0
Water,Aurum1006,17-12-2025,125120.0,125157.0
Water,Aurum1007,17-12-2025,63702.0,63723.0
Water,Aurum1008,17-12-2025,80303.0,80338.0
Water,Aurum1009,17-12-2025,54491.0,54500.0
Water,Aurum1010,17-12-2025,748337.0,748790.0
Water,Aurum1101,17-12-2025,92670.0,92710.0
Water,Aurum1102,17-12-2025,124860.0,125281.0
Water,Aurum1103,17-12-2025,92085.0,92125.0
Water,Aurum1104,17-12-2025,64015.0,64015.0
Water,Aurum1105,17-12-2025,151669.0,152405.0
Water,Aurum1106,17-12-2025,159966.0,160069.0
Water,Aurum1107,17-12-2025,253994.0,254760.0
Water,Aurum1108,17-12-2025,299332.0,300074.0
Water,Aurum1109,17-12-2025,98192.0,98216.0
Water,Aurum1110,17-12-2025,23651.0,23683.0
Water,Aurum1201,17-12-2025,90494.0,90516.0
Water,Aurum1202,17-12-2025,52440.0,52456.0
Water,Aurum1203,17-12-2025,4901.0,4901.0
Water,Aurum1204,17-12-2025,41940.0,41940.0
Water,Aurum1205,17-12-2025,92622.0,92675.0
Water,Aurum1206,17-12-2025,100610.0,100610.0
Water,Aurum1207,17-12-2025,90910.0,90925.0
Water,Aurum1208,17-12-2025,740526.0,741076.0
Water,Aurum1209,17-12-2025,69133.0,69149.0
Water,Aurum1210,17-12-2025,82026.0,82055.0
Water,Aurum1301,17-12-2025,7.0,7.0
Water,Aurum1302,17-12-2025,64082.0,64116.0
Water,Aurum1303,17-12-2025,60191.0,60230.0
Water,Aurum1304,17-12-2025,94708.0,94715.0
Water,Aurum1305,17-12-2025,90141.0,90141.0
Water,Aurum1306,17-12-2025,74749.0,74807.0
Water,Aurum1307,17-12-2025,73107.0,73129.0
Water,Aurum1308,17-12-2025,57764.0,57796.0
Water,Aurum1309,17-12-2025,505218.0,505562.0
Water,Aurum1310,17-12-2025,129228.0,129243.0
Water,Aurum1401,17-12-2025,82669.0,82669.0
Water,Aurum1402,17-12-2025,87688.0,87697.0
Water,Aurum1403,17-12-2025,74978.0,74978.0
Water,Aurum1404,17-12-2025,44694.0,44706.0
Water,Aurum1405,17-12-2025,575423.0,575447.0
Water,Aurum1406,17-12-2025,127205.0,127205.0
Water,Aurum1407,17-12-2025,60278.0,60292.0
Water,Aurum1408,17-12-2025,71224.0,71231.0
Water,Aurum1409,17-12-2025,74081.0,74081.0
Water,Aurum1410,17-12-2025,71681.0,71692.0
Water,Aurum1501,17-12-2025,73140.0,73156.0
Water,Aurum1502,17-12-2025,74294.0,74295.0
Water,Aurum1503,17-12-2025,102525.0,102547.0
Water,Aurum1504,17-12-2025,83224.0,83265.0
Water,Aurum1505,17-12-2025,286001.0,286001.0
Water,Aurum1506,17-12-2025,52355.0,52377.0
Water,Aurum1507,17-12-2025,0.0,0.0
Water,Aurum1508,17-12-2025,91585.0,91616.0
Water,Aurum1509,17-12-2025,98681.0,98708.0
Water,Aurum1510,17-12-2025,109077.0,109079.0
Water,Aurum1601,17-12-2025,117403.0,117441.0
Water,Aurum1602,17-12-2025,54806.0,54835.0
Water,Aurum1603,17-12-2025,46889.0,46920.0
Water,Aurum1604,17-12-2025,38431.0,38471.0
Water,Aurum1605,17-12-2025,52456.0,52529.0
Water,Aurum1606,17-12-2025,133500.0,133500.0
Water,Aurum1607,17-12-2025,313254.0,313839.0
Water,Aurum1608,17-12-2025,88259.0,88284.0
Water,Aurum1609,17-12-2025,629940.0,630879.0
Water,Aurum1610,17-12-2025,68131.0,68171.0
Water,Aurum1701,17-12-2025,0.0,0.0
Water,Aurum1702,17-12-2025,93474.0,93516.0
Water,Aurum1703,17-12-2025,103479.0,103479.0
Water,Aurum1704,17-12-2025,67750.0,67769.0
Water,Aurum1705,17-12-2025,155050.0,155099.0
Water,Aurum1706,17-12-2025,11155.0,11208.0
Water,Aurum1707,17-12-2025,124555.0,124620.0
Water,Aurum1708,17-12-2025,149127.0,149172.0
Water,Aurum1709,17-12-2025,75612.0,75650.0
Water,Aurum1710,17-12-2025,60741.0,60770.0
Water,Aurum1801,17-12-2025,899519.0,900085.0
Water,Aurum1802,17-12-2025,47054.0,47054.0
Water,Aurum1803,17-12-2025,41995.0,41995.0
Water,Aurum1804,17-12-2025,60254.0,60254.0
Water,Aurum1805,17-12-2025,26048.0,26067.0
Water,Aurum1806,17-12-2025,136385.0,136440.0
Water,Aurum1807,17-12-2025,66164.0,66164.0
Water,Aurum1808,17-12-2025,156223.0,156270.0
Water,Aurum1809,17-12-2025,235367.0,235437.0
Water,Aurum1810,17-12-2025,271119.0,271208.0
Water,Aurum1901,17-12-2025,59999.0,60010.0
Water,Aurum1902,17-12-2025,62160.0,62185.0
Water,Aurum1903,17-12-2025,73833.0,73860.0
Water,Aurum1904,17-12-2025,153696.0,153731.0
Water,Aurum1905,17-12-2025,138940.0,138963.0
Water,Aurum1906,17-12-2025,592502.0,593651.0
Water,Aurum1907,17-12-2025,93343.0,93393.0
Water,Aurum1908,17-12-2025,76081.0,76081.0
Water,Aurum1909,17-12-2025,50138.0,50145.0
Water,Aurum1910,17-12-2025,139550.0,139550.0
Water,AurumG001,18-12-2025,58465.0,58479.0
Water,AurumG002,18-12-2025,483579.0,484128.0
Water,AurumG003,18-12-2025,39397.0,39442.0
Water,AurumG004,18-12-2025,39999.0,39999.0
Water,AurumG005,18-12-2025,120233.0,120262.0
Water,AurumG006,18-12-2025,31.0,31.0
Water,AurumG007,18-12-2025,74421.0,74423.0
Water,AurumG008,18-12-2025,0.0,0.0
Water,AurumG009,18-12-2025,79214.0,79214.0
Water,AurumG010,18-12-2025,38497.0,38523.0
Water,Aurum101,18-12-2025,83561.0,83602.0
Water,Aurum102,18-12-2025,67894.0,67925.0
Water,Aurum103,18-12-2025,37373.0,37373.0
Water,Aurum104,18-12-2025,49646.0,49646.0
Water,Aurum105,18-12-2025,111886.0,112462.0
Water,Aurum106,18-12-2025,185999.0,186046.0
Water,Aurum107,18-12-2025,74773.0,74788.0
Water,Aurum108,18-12-2025,0.0,0.0
Water,Aurum109,18-12-2025,40831.0,40831.0
Water,Aurum110,18-12-2025,95931.0,95953.0
Water,Aurum201,18-12-2025,76642.0,76664.0
Water,Aurum202,18-12-2025,515646.0,515783.0
Water,Aurum203,18-12-2025,112666.0,112689.0
Water,Aurum204,18-12-2025,149054.0,149086.0
Water,Aurum205,18-12-2025,523564.0,523989.0
Water,Aurum206,18-12-2025,112844.0,112877.0
Water,Aurum207,18-12-2025,124363.0,124396.0
Water,Aurum208,18-12-2025,70691.0,70743.0
Water,Aurum209,18-12-2025,61563.0,61582.0
Water,Aurum210,18-12-2025,142830.0,142855.0
Water,Aurum301,18-12-2025,80949.0,80983.0
Water,Aurum302,18-12-2025,87583.0,87601.0
Water,Aurum303,18-12-2025,88855.0,88874.0
Water,Aurum304,18-12-2025,738123.0,738683.0
Water,Aurum305,18-12-2025,87641.0,87669.0
Water,Aurum306,18-12-2025,90492.0,90544.0
Water,Aurum307,18-12-2025,82573.0,82598.0
Water,Aurum308,18-12-2025,38917.0,38922.0
Water,Aurum309,18-12-2025,71116.0,71161.0
Water,Aurum310,18-12-2025,98820.0,98820.0
Water,Aurum401,18-12-2025,131511.0,131550.0
Water,Aurum402,18-12-2025,79830.0,79843.0
Water,Aurum403,18-12-2025,77466.0,77491.0
Water,Aurum404,18-12-2025,102254.0,102287.0
Water,Aurum405,18-12-2025,109845.0,109871.0
Water,Aurum406,18-12-2025,387035.0,387949.0
Water,Aurum407,18-12-2025,117332.0,117345.0
Water,Aurum408,18-12-2025,93573.0,93605.0
Water,Aurum409,18-12-2025,64702.0,64709.0
Water,Aurum410,18-12-2025,126049.0,126049.0
Water,Aurum501,18-12-2025,87556.0,87576.0
Water,Aurum502,18-12-2025,975462.0,975658.0
Water,Aurum503,18-12-2025,15674.0,15674.0
Water,Aurum504,18-12-2025,71285.0,71309.0
Water,Aurum505,18-12-2025,111483.0,111491.0
Water,Aurum506,18-12-2025,45352.0,45365.0
Water,Aurum507,18-12-2025,99550.0,99603.0
Water,Aurum508,18-12-2025,63357.0,63385.0
Water,Aurum509,18-12-2025,81088.0,81128.0
Water,Aurum510,18-12-2025,25287.0,25328.0
Water,Aurum601,18-12-2025,101893.0,101926.0
Water,Aurum602,18-12-2025,114126.0,114160.0
Water,Aurum603,18-12-2025,64824.0,64837.0
Water,Aurum604,18-12-2025,63665.0,63667.0
Water,Aurum605,18-12-2025,133069.0,133118.0
Water,Aurum606,18-12-2025,84945.0,84981.0
Water,Aurum607,18-12-2025,114488.0,114519.0
Water,Aurum608,18-12-2025,65870.0,65873.0
Water,Aurum609,18-12-2025,167683.0,167727.0
Water,Aurum610,18-12-2025,103888.0,103896.0
Water,Aurum701,18-12-2025,47274.0,47297.0
Water,Aurum702,18-12-2025,99530.0,99558.0
Water,Aurum703,18-12-2025,89837.0,89863.0
Water,Aurum704,18-12-2025,7051.0,7051.0
Water,Aurum705,18-12-2025,856033.0,856033.0
Water,Aurum706,18-12-2025,77594.0,77618.0
Water,Aurum707,18-12-2025,69005.0,69005.0
Water,Aurum708,18-12-2025,49196.0,49207.0
Water,Aurum709,18-12-2025,108621.0,108621.0
Water,Aurum710,18-12-2025,133701.0,133735.0
Water,Aurum801,18-12-2025,102294.0,102306.0
Water,Aurum802,18-12-2025,54063.0,54063.0
Water,Aurum803,18-12-2025,16.0,16.0
Water,Aurum804,18-12-2025,40442.0,40442.0
Water,Aurum805,18-12-2025,58668.0,58685.0
Water,Aurum806,18-12-2025,758398.0,758860.0
Water,Aurum807,18-12-2025,61370.0,61391.0
Water,Aurum808,18-12-2025,91766.0,91789.0
Water,Aurum809,18-12-2025,63439.0,63439.0
Water,Aurum810,18-12-2025,46565.0,46582.0
Water,Aurum901,18-12-2025,114517.0,114536.0
Water,Aurum902,18-12-2025,75174.0,75190.0
Water,Aurum903,18-12-2025,92753.0,92764.0
Water,Aurum904,18-12-2025,116770.0,116770.0
Water,Aurum905,18-12-2025,57087.0,57100.0
Water,Aurum906,18-12-2025,85062.0,85072.0
Water,Aurum907,18-12-2025,68762.0,68766.0
Water,Aurum908,18-12-2025,103450.0,103493.0
Water,Aurum909,18-12-2025,94307.0,94332.0
Water,Aurum910,18-12-2025,76758.0,76787.0
Water,Aurum1001,18-12-2025,643739.0,643739.0
Water,Aurum1002,18-12-2025,63243.0,63243.0
Water,Aurum1003,18-12-2025,44165.0,44214.0
Water,Aurum1004,18-12-2025,83605.0,83609.0
Water,Aurum1005,18-12-2025,308526.0,309257.0
Water,Aurum1006,18-12-2025,125157.0,125199.0
Water,Aurum1007,18-12-2025,63723.0,63744.0
Water,Aurum1008,18-12-2025,80338.0,80379.0
Water,Aurum1009,18-12-2025,54500.0,54502.0
Water,Aurum1010,18-12-2025,748790.0,749213.0
Water,Aurum1101,18-12-2025,92710.0,92755.0
Water,Aurum1102,18-12-2025,125282.0,125649.0
Water,Aurum1103,18-12-2025,92125.0,92173.0
Water,Aurum1104,18-12-2025,64015.0,64015.0
Water,Aurum1105,18-12-2025,152405.0,153021.0
Water,Aurum1106,18-12-2025,160069.0,160162.0
Water,Aurum1107,18-12-2025,254760.0,255796.0
Water,Aurum1108,18-12-2025,300074.0,300516.0
Water,Aurum1109,18-12-2025,98216.0,98245.0
Water,Aurum1110,18-12-2025,23683.0,23702.0
Water,Aurum1201,18-12-2025,90516.0,90532.0
Water,Aurum1202,18-12-2025,52456.0,52469.0
Water,Aurum1203,18-12-2025,4901.0,4901.0
Water,Aurum1204,18-12-2025,41940.0,41940.0
Water,Aurum1205,18-12-2025,92675.0,92727.0
Water,Aurum1206,18-12-2025,100610.0,100610.0
Water,Aurum1207,18-12-2025,90925.0,90960.0
Water,Aurum1208,18-12-2025,741076.0,741641.0
Water,Aurum1209,18-12-2025,69149.0,69170.0
Water,Aurum1210,18-12-2025,82055.0,82087.0
Water,Aurum1301,18-12-2025,7.0,7.0
Water,Aurum1302,18-12-2025,64116.0,64135.0
Water,Aurum1303,18-12-2025,60230.0,60274.0
Water,Aurum1304,18-12-2025,94715.0,94726.0
Water,Aurum1305,18-12-2025,90141.0,90141.0
Water,Aurum1306,18-12-2025,74811.0,74949.0
Water,Aurum1307,18-12-2025,73129.0,73166.0
Water,Aurum1308,18-12-2025,57796.0,57815.0
Water,Aurum1309,18-12-2025,505562.0,505569.0
Water,Aurum1310,18-12-2025,129243.0,129271.0
Water,Aurum1401,18-12-2025,82669.0,82669.0
Water,Aurum1402,18-12-2025,87697.0,87711.0
Water,Aurum1403,18-12-2025,74978.0,74978.0
Water,Aurum1404,18-12-2025,44706.0,44715.0
Water,Aurum1405,18-12-2025,575447.0,575451.0
Water,Aurum1406,18-12-2025,127205.0,127207.0
Water,Aurum1407,18-12-2025,60292.0,60309.0
Water,Aurum1408,18-12-2025,71231.0,71234.0
Water,Aurum1409,18-12-2025,74081.0,74081.0
Water,Aurum1410,18-12-2025,71692.0,71696.0
Water,Aurum1501,18-12-2025,73156.0,73167.0
Water,Aurum1502,18-12-2025,74295.0,74295.0
Water,Aurum1503,18-12-2025,102547.0,102612.0
Water,Aurum1504,18-12-2025,83265.0,83305.0
Water,Aurum1505,18-12-2025,286001.0,286001.0
Water,Aurum1506,18-12-2025,52377.0,52407.0
Water,Aurum1507,18-12-2025,0.0,0.0
Water,Aurum1508,18-12-2025,91616.0,91651.0
Water,Aurum1509,18-12-2025,98708.0,98734.0
Water,Aurum1510,18-12-2025,109079.0,109083.0
Water,Aurum1601,18-12-2025,117441.0,117465.0
Water,Aurum1602,18-12-2025,54835.0,54856.0
Water,Aurum1603,18-12-2025,46920.0,46950.0
Water,Aurum1604,18-12-2025,38471.0,38506.0
Water,Aurum1605,18-12-2025,52529.0,52568.0
Water,Aurum1606,18-12-2025,133500.0,133500.0
Water,Aurum1607,18-12-2025,313839.0,314492.0
Water,Aurum1608,18-12-2025,88284.0,88302.0
Water,Aurum1609,18-12-2025,630879.0,631611.0
Water,Aurum1610,18-12-2025,68171.0,68201.0
Water,Aurum1701,18-12-2025,0.0,0.0
Water,Aurum1702,18-12-2025,93516.0,93563.0
Water,Aurum1703,18-12-2025,103479.0,103479.0
Water,Aurum1704,18-12-2025,67769.0,67779.0
Water,Aurum1705,18-12-2025,155099.0,155140.0
Water,Aurum1706,18-12-2025,11208.0,11250.0
Water,Aurum1707,18-12-2025,124621.0,124673.0
Water,Aurum1708,18-12-2025,149172.0,149185.0
Water,Aurum1709,18-12-2025,75650.0,75677.0
Water,Aurum1710,18-12-2025,60770.0,60802.0
Water,Aurum1801,18-12-2025,900085.0,900428.0
Water,Aurum1802,18-12-2025,47054.0,47054.0
Water,Aurum1803,18-12-2025,41995.0,41995.0
Water,Aurum1804,18-12-2025,60254.0,60254.0
Water,Aurum1805,18-12-2025,26067.0,26071.0
Water,Aurum1806,18-12-2025,136440.0,136503.0
Water,Aurum1807,18-12-2025,66164.0,66164.0
Water,Aurum1808,18-12-2025,156270.0,156338.0
Water,Aurum1809,18-12-2025,235437.0,235510.0
Water,Aurum1810,18-12-2025,271208.0,271273.0
Water,Aurum1901,18-12-2025,60010.0,60031.0
Water,Aurum1902,18-12-2025,62185.0,62192.0
Water,Aurum1903,18-12-2025,73860.0,73876.0
Water,Aurum1904,18-12-2025,153731.0,153751.0
Water,Aurum1905,18-12-2025,138963.0,138963.0
Water,Aurum1906,18-12-2025,593651.0,594716.0
Water,Aurum1907,18-12-2025,93393.0,93413.0
Water,Aurum1908,18-12-2025,76081.0,76081.0
Water,Aurum1909,18-12-2025,50145.0,50156.0
Water,Aurum1910,18-12-2025,139550.0,139559.0
Water,AurumG001,19-12-2025,58479.0,58491.0
Water,AurumG002,19-12-2025,484128.0,484771.0
Water,AurumG003,19-12-2025,39442.0,39456.0
Water,AurumG004,19-12-2025,39999.0,39999.0
Water,AurumG005,19-12-2025,120262.0,120310.0
Water,AurumG006,19-12-2025,31.0,31.0
Water,AurumG007,19-12-2025,74423.0,74425.0
Water,AurumG008,19-12-2025,0.0,0.0
Water,AurumG009,19-12-2025,79214.0,79215.0
Water,AurumG010,19-12-2025,38523.0,38548.0
Water,Aurum101,19-12-2025,83602.0,83634.0
Water,Aurum102,19-12-2025,67925.0,67974.0
Water,Aurum103,19-12-2025,37373.0,37373.0
Water,Aurum104,19-12-2025,49646.0,49646.0
Water,Aurum105,19-12-2025,112462.0,112914.0
Water,Aurum106,19-12-2025,186046.0,186097.0
Water,Aurum107,19-12-2025,74788.0,74807.0
Water,Aurum108,19-12-2025,0.0,0.0
Water,Aurum109,19-12-2025,40831.0,40832.0
Water,Aurum110,19-12-2025,95953.0,95975.0
Water,Aurum201,19-12-2025,76665.0,76692.0
Water,Aurum202,19-12-2025,515783.0,516047.0
Water,Aurum203,19-12-2025,112689.0,112712.0
Water,Aurum204,19-12-2025,149086.0,149118.0
Water,Aurum205,19-12-2025,523989.0,524249.0
Water,Aurum206,19-12-2025,112877.0,112906.0
Water,Aurum207,19-12-2025,124396.0,124440.0
Water,Aurum208,19-12-2025,70743.0,70801.0
Water,Aurum209,19-12-2025,61582.0,61639.0
Water,Aurum210,19-12-2025,142855.0,142871.0
Water,Aurum301,19-12-2025,80983.0,81031.0
Water,Aurum302,19-12-2025,87601.0,87636.0
Water,Aurum303,19-12-2025,88874.0,88891.0
Water,Aurum304,19-12-2025,738683.0,739094.0
Water,Aurum305,19-12-2025,87669.0,87700.0
Water,Aurum306,19-12-2025,90544.0,90601.0
Water,Aurum307,19-12-2025,82598.0,82623.0
Water,Aurum308,19-12-2025,38922.0,38933.0
Water,Aurum309,19-12-2025,71161.0,71193.0
Water,Aurum310,19-12-2025,98820.0,98820.0
Water,Aurum401,19-12-2025,131550.0,131595.0
Water,Aurum402,19-12-2025,79843.0,79858.0
Water,Aurum403,19-12-2025,77491.0,77509.0
Water,Aurum404,19-12-2025,102287.0,102319.0
Water,Aurum405,19-12-2025,109871.0,109886.0
Water,Aurum406,19-12-2025,387949.0,388427.0
Water,Aurum407,19-12-2025,117345.0,117354.0
